# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[%]	left center of pressure Y[%]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[%]	right center of pressure Y[%]
0.66	1.00	0.75	1.25	1.00	0.25	0.00	0.75	0.25	1.00	1.00	1.00	0.75	0.00	1.00	1.00	0.00	-0.315430	0.047852	0.925781	-2.310000	1.750000	0.210000	144.00	0.03	0.01	10.75	6.50	7.50	6.25	2.00	1.00	1.25	0.50	1.25	1.00	1.00	0.75	0.25	1.00	0.25	0.00	-0.252441	0.053711	0.932129	-3.220000	-6.230000	1.890000	528.00	-0.22	-0.01
0.67	1.00	0.50	1.25	1.25	0.25	0.00	0.75	0.25	1.25	1.25	0.75	0.50	0.00	1.00	0.75	0.25	-0.311523	0.049805	0.924316	-2.240000	1.820000	0.350000	144.00	0.03	0.03	10.50	6.75	7.25	6.00	2.00	1.25	1.25	0.25	1.25	1.00	1.00	0.50	0.25	0.75	0.50	0.25	-0.256348	0.057617	0.928223	-3.150000	-6.300000	1.960000	518.00	-0.23	-0.01
0.68	1.25	0.50	1.50	0.75	0.25	0.00	0.75	0.00	1.00	1.25	0.75	0.75	0.00	1.25	1.00	0.00	-0.315918	0.041992	0.929688	-2.240000	1.750000	0.280000	143.00	0.04	0.05	10.50	6.50	7.25	6.25	2.00	1.25	1.25	0.25	1.25	0.75	1.00	0.75	0.00	1.00	0.25	0.00	-0.254395	0.060059	0.929199	-3.080000	-6.300000	1.890000	514.00	-0.23	-0.01
0.69	1.00	0.50	1.00	1.00	0.25	0.25	0.75	0.50	1.25	1.00	0.75	0.50	0.00	1.00	1.50	0.25	-0.323242	0.043457	0.926758	-2.100000	1.750000	0.280000	152.00	0.06	0.00	10.50	6.75	7.25	6.25	2.00	0.75	1.25	0.25	1.50	1.00	1.00	0.75	0.25	0.75	0.25	0.00	-0.253418	0.058105	0.930176	-2.940000	-6.160000	1.890000	518.00	-0.23	-0.00
0.70	1.50	0.75	1.50	1.00	0.25	0.25	0.75	0.50	1.25	1.25	1.00	0.75	0.00	1.00	0.75	0.00	-0.316895	0.044922	0.924805	-2.170000	1.540000	0.350000	166.00	0.01	0.01	10.50	6.75	7.50	6.25	2.00	1.00	1.25	0.50	1.25	0.75	1.00	0.50	0.25	1.00	0.50	0.00	-0.253906	0.059082	0.929688	-2.800000	-6.370000	1.960000	524.00	-0.23	-0.01
0.71	1.25	0.75	1.50	1.00	0.25	0.00	0.75	0.25	1.25	1.00	1.00	0.50	0.00	1.00	1.00	0.00	-0.313477	0.045410	0.931152	-2.170000	1.470000	0.420000	152.00	0.02	0.03	10.25	6.75	7.50	6.00	2.00	1.00	1.25	0.25	1.50	0.75	1.25	0.75	0.25	1.25	0.50	0.00	-0.256836	0.056641	0.931152	-2.870000	-6.510000	2.030000	526.00	-0.21	-0.01
0.72	1.25	0.50	1.50	1.50	0.25	0.00	0.75	0.00	1.25	1.25	1.00	0.50	0.00	1.00	0.75	0.00	-0.320312	0.050293	0.925781	-2.240000	1.190000	0.280000	151.00	0.01	0.04	10.25	6.75	7.25	6.25	2.00	1.25	1.25	0.50	1.25	1.00	1.00	0.75	0.25	1.00	0.00	0.00	-0.252441	0.060059	0.935547	-2.940000	-6.510000	2.100000	521.00	-0.23	-0.01
0.73	1.25	0.75	1.00	1.00	0.25	0.00	0.75	0.25	1.25	0.75	0.75	0.75	0.00	1.00	1.00	0.00	-0.314941	0.047363	0.924316	-2.240000	1.260000	0.210000	142.00	0.03	0.02	10.00	6.75	7.50	6.00	2.00	1.00	1.25	0.25	1.50	0.75	1.00	0.75	0.25	0.75	0.25	0.00	-0.257812	0.059570	0.928223	-2.800000	-6.580000	2.030000	512.00	-0.23	-0.01
0.74	1.25	1.00	1.25	1.50	0.25	0.00	0.75	0.25	1.25	1.00	0.75	0.75	0.00	0.75	1.00	0.00	-0.314941	0.046875	0.923828	-2.310000	1.330000	0.210000	155.00	0.00	0.01	10.25	6.50	7.25	6.00	1.75	1.00	1.25	0.25	1.25	1.00	1.00	0.50	0.00	1.00	0.50	0.00	-0.252441	0.057129	0.932129	-2.800000	-6.580000	1.960000	504.00	-0.23	-0.00
0.75	1.25	0.75	1.25	1.00	0.25	0.00	0.75	0.25	1.25	1.00	0.75	0.75	0.00	1.00	1.00	0.00	-0.317383	0.046875	0.928223	-2.240000	1.400000	0.280000	148.00	0.03	0.02	10.50	6.75	7.25	6.00	2.00	1.00	1.25	0.25	1.50	0.75	1.00	0.75	0.50	1.00	0.50	0.00	-0.247070	0.059082	0.936035	-2.730000	-6.580000	1.960000	523.00	-0.22	-0.01
0.76	1.25	0.50	1.25	1.25	0.25	0.00	0.75	0.50	1.25	1.25	1.00	0.75	0.00	1.00	1.00	0.50	-0.319336	0.040527	0.931641	-2.240000	1.190000	0.140000	163.00	0.04	0.00	10.25	6.75	7.50	6.25	1.75	1.00	1.25	0.25	1.25	1.00	1.00	0.75	0.00	0.75	0.25	0.00	-0.252441	0.057617	0.923340	-2.730000	-6.510000	2.100000	511.00	-0.23	-0.01
0.77	1.25	0.75	1.00	1.25	0.25	0.00	0.75	0.25	1.25	1.00	1.00	0.50	0.00	1.25	0.75	0.00	-0.315430	0.040039	0.929199	-2.380000	1.260000	0.210000	148.00	0.03	0.03	10.50	6.50	7.25	6.00	1.75	1.00	1.25	0.25	1.50	1.00	1.00	0.50	0.25	0.75	0.50	0.00	-0.254883	0.059570	0.925781	-2.800000	-6.440000	2.100000	511.00	-0.22	-0.00
0.78	1.00	0.75	1.00	1.50	0.25	0.00	0.75	0.25	1.25	1.00	0.75	0.50	0.00	1.00	1.00	0.00	-0.315918	0.050293	0.938965	-2.380000	1.330000	0.350000	145.00	0.03	0.02	10.50	6.75	7.25	6.00	2.00	1.00	1.25	0.50	1.00	0.75	1.00	0.75	0.25	1.00	0.25	0.00	-0.258301	0.064941	0.930176	-2.660000	-6.440000	2.170000	514.00	-0.23	-0.01
0.79	1.25	0.25	1.00	0.75	0.25	0.00	0.75	0.25	1.25	1.25	1.00	0.75	0.00	1.00	1.00	0.00	-0.317383	0.051270	0.928711	-2.450000	1.120000	0.280000	142.00	0.07	0.03	10.25	6.75	7.50	6.25	2.00	1.25	1.25	0.50	1.50	1.00	1.00	0.75	0.25	1.00	0.25	0.00	-0.258301	0.053711	0.930176	-2.660000	-6.650000	2.170000	531.00	-0.22	-0.01
0.80	1.00	0.75	1.00	1.00	0.25	0.50	0.75	0.00	1.25	1.00	0.75	0.50	0.00	0.75	1.00	0.00	-0.318848	0.042969	0.925293	-2.380000	0.980000	0.350000	138.00	0.03	0.02	10.25	6.75	7.50	6.25	2.00	1.00	1.25	0.50	1.75	1.00	1.00	0.75	0.25	1.25	0.00	0.00	-0.253418	0.057617	0.926270	-2.590000	-6.650000	2.030000	531.00	-0.22	-0.01
0.81	1.50	0.50	1.25	1.00	0.25	0.00	0.75	0.25	1.25	1.00	1.00	0.50	0.00	1.00	1.00	0.00	-0.316895	0.045410	0.927246	-2.310000	1.190000	0.280000	149.00	0.03	0.03	10.25	6.75	7.50	6.25	2.00	1.00	1.25	0.25	1.50	1.00	1.00	1.00	0.25	1.25	0.50	0.00	-0.259277	0.060547	0.926270	-2.730000	-6.790000	2.100000	532.00	-0.21	-0.01
0.82	1.50	0.75	1.25	1.25	0.25	0.25	0.75	0.25	1.25	1.00	1.00	0.50	0.00	1.00	1.00	0.25	-0.312988	0.045898	0.927734	-2.380000	1.260000	0.280000	160.00	0.01	0.01	10.25	6.50	7.50	6.25	2.00	1.00	1.25	0.50	1.50	1.00	1.00	0.50	0.25	1.00	0.00	0.00	-0.258301	0.059082	0.929199	-2.590000	-6.650000	2.030000	519.00	-0.23	-0.01
0.83	1.25	0.75	1.75	0.75	0.25	0.25	0.75	0.25	1.25	1.00	0.75	0.75	0.25	1.00	1.00	0.25	-0.318359	0.045410	0.927734	-2.310000	1.260000	0.210000	159.00	0.02	0.01	10.25	6.50	7.75	6.25	2.00	1.00	1.25	0.25	1.25	1.00	1.00	0.75	0.00	0.75	0.25	0.00	-0.254395	0.056641	0.932617	-2.520000	-6.650000	2.030000	515.00	-0.23	-0.01
0.84	1.50	0.50	1.00	1.00	0.25	0.25	0.75	0.00	1.25	1.00	0.75	0.75	0.00	1.00	0.75	0.00	-0.312012	0.045898	0.926270	-2.240000	1.260000	0.210000	141.00	0.02	0.04	11.00	6.50	7.50	6.25	2.00	1.00	1.25	0.25	1.00	1.00	0.75	0.75	0.25	0.75	0.25	0.25	-0.254883	0.058594	0.931641	-2.520000	-6.580000	2.030000	518.00	-0.24	-0.01
0.85	1.00	0.50	1.25	1.00	0.25	0.00	0.75	0.00	1.25	1.00	0.75	0.50	0.00	1.00	1.00	0.00	-0.312500	0.046387	0.930176	-2.240000	1.260000	0.280000	135.00	0.04	0.05	10.50	6.50	7.50	6.25	2.00	1.00	1.25	0.25	1.50	1.00	1.00	0.50	0.25	1.00	0.25	0.00	-0.257324	0.057129	0.929688	-2.590000	-6.580000	2.030000	521.00	-0.22	-0.00
0.86	1.25	0.25	1.25	1.00	0.25	0.00	0.75	0.50	1.25	1.00	0.75	0.75	0.00	1.25	1.00	0.00	-0.316406	0.043457	0.933594	-2.240000	1.330000	0.210000	150.00	0.05	0.02	11.00	6.50	7.75	6.25	1.75	1.00	1.25	0.50	1.25	1.00	1.00	0.75	0.25	1.25	0.50	0.00	-0.257324	0.059570	0.929199	-2.590000	-6.650000	2.030000	536.00	-0.22	-0.01
0.87	1.50	0.75	1.00	1.00	0.25	0.50	0.75	0.00	1.25	1.25	0.75	0.75	0.00	1.00	0.50	0.00	-0.317383	0.043945	0.925293	-2.310000	1.120000	0.280000	147.00	0.01	0.03	10.75	6.50	7.50	6.25	2.00	1.00	1.25	0.25	1.25	1.00	1.00	0.75	0.25	1.00	0.50	0.00	-0.254883	0.058105	0.924805	-2.520000	-6.790000	2.030000	526.00	-0.22	-0.01
0.88	1.25	1.00	1.25	1.50	0.25	0.00	0.75	0.25	1.25	1.00	1.00	0.50	0.00	1.25	1.00	0.00	-0.321289	0.046387	0.929688	-2.310000	0.980000	0.350000	160.00	0.01	0.02	10.75	6.50	7.50	6.25	2.00	0.75	1.25	0.25	1.50	0.75	1.00	0.50	0.25	1.00	0.50	0.00	-0.252930	0.058594	0.925781	-2.520000	-6.720000	2.100000	521.00	-0.23	-0.00
0.89	1.50	0.75	1.50	1.25	0.25	0.25	0.75	0.50	1.25	1.00	0.75	0.50	0.00	0.75	1.50	0.00	-0.318359	0.050293	0.925781	-2.450000	0.980000	0.350000	166.00	0.01	0.00	10.50	6.50	7.50	6.25	2.00	1.00	1.25	0.50	1.50	1.00	1.25	0.50	0.25	1.00	0.25	0.00	-0.250977	0.057617	0.933594	-2.450000	-6.720000	2.100000	528.00	-0.22	-0.01
0.90	1.25	0.75	1.25	1.00	0.25	0.25	0.75	0.25	1.00	0.75	1.00	0.50	0.00	0.75	0.75	0.00	-0.315918	0.042480	0.928223	-2.520000	0.910000	0.280000	139.00	-0.00	0.01	10.75	6.50	7.50	6.25	1.75	1.00	1.25	0.50	1.25	0.75	1.00	0.75	0.25	1.00	0.50	0.00	-0.258789	0.053711	0.926758	-2.380000	-6.790000	2.100000	524.00	-0.22	-0.01
0.91	1.25	1.25	1.25	1.25	0.25	0.00	0.75	0.50	1.00	1.00	0.75	0.50	0.00	0.75	1.25	0.00	-0.315430	0.046875	0.925781	-2.590000	0.840000	0.280000	155.00	-0.00	-0.00	10.50	6.50	7.50	6.25	2.00	0.75	1.25	0.25	1.25	1.00	1.25	0.75	0.25	1.25	0.25	0.00	-0.256836	0.060547	0.930176	-2.450000	-6.930000	2.170000	522.00	-0.22	-0.00
0.92	1.50	0.75	1.25	1.50	0.25	0.00	0.75	0.25	1.25	1.50	0.75	0.50	0.00	1.25	0.50	0.00	-0.315430	0.043945	0.932617	-2.520000	0.490000	0.280000	157.00	0.00	0.03	10.50	6.50	7.50	6.25	2.00	1.00	1.25	0.50	1.50	1.00	1.00	0.75	0.25	1.00	0.25	0.00	-0.259277	0.058594	0.929688	-2.310000	-7.070000	2.170000	528.00	-0.22	-0.01
0.93	1.50	0.50	1.50	1.00	0.25	0.50	0.75	0.25	1.25	1.00	0.75	0.75	0.25	1.25	1.00	0.00	-0.313965	0.053223	0.921387	-2.450000	0.420000	0.350000	164.00	0.02	0.01	10.50	6.50	7.50	6.25	2.00	1.00	1.25	0.50	1.25	1.00	1.00	0.75	0.00	1.00	0.50	0.00	-0.258789	0.059570	0.933105	-2.310000	-6.930000	2.100000	525.00	-0.22	-0.01
0.94	1.00	0.75	1.00	1.00	0.25	0.00	0.75	0.25	1.00	0.75	0.75	0.50	0.00	0.50	0.75	0.00	-0.313965	0.041016	0.924316	-2.590000	0.420000	0.420000	124.00	0.00	0.02	10.75	6.50	7.50	6.25	2.00	1.00	1.25	0.25	1.25	1.00	1.00	0.50	0.25	0.75	0.25	0.00	-0.254883	0.060059	0.934082	-2.380000	-7.000000	2.100000	517.00	-0.23	-0.00
0.95	1.00	0.50	1.25	0.75	0.25	0.50	0.75	0.00	1.25	1.00	0.75	0.50	0.00	1.25	1.00	0.00	-0.312500	0.041016	0.927734	-2.660000	0.420000	0.350000	141.00	0.05	0.04	10.50	6.50	7.50	6.25	2.00	1.00	1.25	0.25	1.25	1.00	1.00	0.50	0.50	1.00	0.25	0.00	-0.262207	0.060547	0.932129	-2.450000	-7.000000	2.170000	519.00	-0.23	-0.01
0.96	1.25	0.75	1.25	1.00	0.25	0.00	0.75	0.00	1.00	1.00	0.50	0.50	0.00	1.00	1.00	0.00	-0.310547	0.044922	0.926270	-2.730000	0.140000	0.420000	134.00	0.01	0.04	10.75	6.50	7.50	6.25	1.75	1.25	1.00	0.25	1.25	0.75	1.25	0.75	0.00	1.00	0.25	0.00	-0.257324	0.059082	0.931641	-2.450000	-7.070000	2.170000	516.00	-0.23	-0.01
0.97	1.50	0.75	1.50	1.00	0.25	0.00	0.75	0.25	1.25	1.00	0.75	0.75	0.00	1.00	1.00	0.00	-0.316895	0.045898	0.926758	-2.730000	0.070000	0.420000	155.00	0.01	0.03	10.50	6.50	7.50	6.25	2.00	1.00	1.25	0.25	1.25	0.75	1.00	0.50	0.25	0.75	0.00	0.00	-0.252441	0.056641	0.928711	-2.380000	-7.000000	2.170000	508.00	-0.24	-0.01
0.98	1.50	1.00	1.50	1.00	0.25	0.00	0.75	0.25	0.75	1.00	0.75	0.50	0.00	0.75	1.00	0.00	-0.312500	0.043457	0.929688	-2.800000	-0.000000	0.420000	144.00	-0.02	0.01	10.50	6.50	7.50	6.25	2.00	1.25	1.25	0.50	1.00	1.00	1.25	0.75	0.25	1.00	0.25	0.00	-0.250000	0.061035	0.935059	-2.310000	-7.000000	2.170000	527.00	-0.22	-0.01
0.99	1.50	0.75	1.25	1.00	0.25	0.00	0.75	0.00	1.00	1.00	0.50	0.75	0.00	1.00	1.00	0.25	-0.312500	0.043457	0.929688	-2.800000	-0.000000	0.420000	141.00	0.01	0.03	10.50	6.75	7.50	6.25	2.00	1.00	1.25	0.50	1.25	1.00	1.00	0.75	0.25	0.75	0.25	0.00	-0.249512	0.056641	0.932617	-2.240000	-7.070000	2.170000	525.00	-0.23	-0.01
1.00	1.25	0.75	1.50	1.00	0.25	0.25	0.75	0.25	1.00	1.00	0.75	0.50	0.00	0.75	0.75	0.00	-0.312500	0.041016	0.925293	-2.800000	0.070000	0.420000	142.00	-0.01	0.02	11.00	6.75	7.50	6.50	2.00	1.00	1.25	0.25	1.50	0.75	1.00	0.75	0.50	0.75	0.00	0.00	-0.254395	0.058594	0.926758	-2.310000	-6.930000	2.170000	530.00	-0.23	-0.01
1.01	1.50	0.75	1.00	1.25	0.25	0.25	0.75	0.25	1.00	1.00	0.50	0.25	0.00	0.75	1.00	0.00	-0.318848	0.044434	0.931152	-2.800000	-0.000000	0.420000	139.00	-0.01	0.02	10.75	6.75	7.50	6.25	1.75	1.00	1.25	0.25	1.25	1.00	1.00	0.75	0.25	0.75	0.25	0.00	-0.252930	0.059082	0.926758	-2.380000	-7.140000	2.170000	520.00	-0.23	-0.01
1.02	1.75	1.00	1.75	1.50	0.25	0.00	0.75	0.00	0.75	1.00	0.75	0.75	0.00	1.00	0.50	0.00	-0.322754	0.038086	0.929688	-2.870000	-0.070000	0.630000	152.00	-0.05	0.02	10.50	6.75	7.50	6.50	2.00	1.00	1.00	0.25	1.25	1.00	0.75	0.75	0.00	1.00	0.25	0.00	-0.255859	0.061035	0.928711	-2.310000	-7.000000	2.100000	516.00	-0.23	-0.01
1.03	1.75	1.00	1.50	1.25	0.25	0.00	0.75	0.00	0.75	0.75	0.75	0.25	0.00	0.75	0.75	0.00	-0.309570	0.044922	0.927734	-2.940000	-0.210000	0.490000	136.00	-0.06	0.03	10.50	6.75	7.50	6.50	2.00	1.00	1.25	0.25	1.50	1.00	1.00	0.75	0.25	1.00	0.00	0.00	-0.252441	0.060059	0.929199	-2.380000	-6.930000	2.170000	527.00	-0.23	-0.01
1.04	1.75	1.00	1.75	1.00	0.25	0.00	0.75	0.25	1.00	1.00	0.75	0.50	0.00	1.00	0.50	0.00	-0.312012	0.043457	0.928711	-2.940000	-0.280000	0.420000	151.00	-0.04	0.03	11.00	6.75	7.50	6.25	2.00	1.25	1.25	0.50	1.25	0.75	0.75	0.50	0.25	0.75	0.00	0.00	-0.252930	0.061035	0.936523	-2.520000	-6.860000	2.100000	522.00	-0.24	-0.01
1.05	1.50	0.50	1.50	1.50	0.25	0.00	0.75	0.50	0.75	0.75	0.50	0.25	0.00	0.50	1.25	0.00	-0.319336	0.049316	0.929688	-3.010000	-0.630000	0.560000	141.00	-0.03	0.00	11.00	6.75	7.50	6.25	2.00	1.25	1.25	0.25	1.25	1.00	1.00	0.75	0.25	0.75	0.25	0.00	-0.261719	0.061523	0.930176	-2.520000	-7.070000	2.100000	530.00	-0.23	-0.01
1.06	2.00	1.00	1.50	1.25	0.25	0.00	0.75	0.25	0.75	0.75	0.50	0.25	0.00	0.75	0.75	0.00	-0.317871	0.044434	0.929199	-3.290000	-0.560000	0.490000	141.00	-0.07	0.02	10.75	6.75	7.50	6.25	2.00	1.25	1.00	0.25	1.00	1.00	0.75	1.00	0.25	1.00	0.25	0.00	-0.257324	0.058594	0.929688	-2.520000	-7.000000	2.170000	521.00	-0.23	-0.01
1.07	1.50	0.75	1.75	1.00	0.25	0.25	0.75	0.25	1.00	0.50	0.50	0.25	0.00	0.75	0.25	0.00	-0.314941	0.039551	0.922852	-3.430000	-0.560000	0.490000	130.00	-0.07	0.04	11.00	6.75	7.50	6.50	2.00	1.00	1.25	0.25	1.25	1.00	0.75	0.50	0.25	1.00	0.00	0.00	-0.249512	0.061035	0.930664	-2.660000	-7.070000	2.170000	523.00	-0.24	-0.00
1.08	2.00	1.00	2.00	1.25	0.25	0.00	0.75	0.00	1.00	0.75	0.50	0.25	0.00	0.75	1.00	0.00	-0.308594	0.045898	0.927246	-3.290000	-0.770000	0.490000	150.00	-0.06	0.04	10.50	6.75	7.50	6.25	2.00	1.00	1.00	0.50	1.00	1.00	1.00	0.50	0.25	0.75	0.50	0.00	-0.254883	0.060547	0.932129	-2.660000	-7.140000	2.100000	516.00	-0.23	-0.01
1.09	2.00	1.00	1.75	1.50	0.25	0.00	0.75	0.00	0.75	0.75	0.75	0.25	0.00	1.00	0.50	0.00	-0.308105	0.044434	0.926270	-2.870000	-0.630000	0.350000	146.00	-0.08	0.03	11.25	7.00	7.75	6.50	2.00	1.25	1.00	0.25	1.00	0.75	1.00	0.50	0.25	0.75	0.00	0.00	-0.260254	0.058594	0.936035	-2.660000	-7.210000	2.240000	524.00	-0.25	-0.01
1.10	1.75	1.25	2.00	1.75	0.25	0.00	0.75	0.00	0.75	0.75	0.75	0.50	0.00	0.50	0.75	0.00	-0.313477	0.040039	0.922852	-3.080000	-0.280000	0.280000	153.00	-0.08	0.01	11.00	7.00	7.50	6.50	2.00	1.25	1.00	0.25	1.00	0.75	0.75	0.50	0.25	0.50	0.25	0.00	-0.253418	0.059570	0.932617	-2.660000	-7.280000	2.240000	515.00	-0.25	-0.01
1.11	2.00	0.75	1.75	1.25	0.25	0.00	0.50	0.00	0.75	0.75	0.50	0.25	0.00	1.25	0.50	0.00	-0.310547	0.042480	0.928711	-3.150000	-0.000000	0.280000	134.00	-0.07	0.04	11.25	7.00	7.50	6.50	2.00	1.25	1.00	0.50	0.75	1.00	1.00	0.75	0.25	0.75	0.00	0.00	-0.255371	0.060059	0.929199	-2.520000	-7.350000	2.170000	528.00	-0.25	-0.02
1.12	2.25	1.00	1.25	1.50	0.25	0.00	0.75	0.25	0.75	0.75	0.50	0.50	0.00	1.00	1.00	0.00	-0.311523	0.041016	0.935059	-3.290000	0.140000	0.280000	153.00	-0.05	0.01	11.25	7.00	7.50	6.50	2.00	1.00	1.00	0.25	1.00	0.75	0.75	0.75	0.00	0.75	0.25	0.00	-0.248535	0.061523	0.924805	-2.520000	-7.070000	2.170000	518.00	-0.25	-0.01
1.13	2.00	1.25	1.75	1.75	0.25	0.00	0.75	0.00	1.00	0.75	0.50	0.25	0.00	0.75	0.25	0.00	-0.316406	0.042480	0.932129	-3.220000	0.140000	0.350000	147.00	-0.10	0.03	11.25	7.00	7.50	6.50	2.00	1.25	1.00	0.25	0.75	0.75	1.00	0.50	0.25	0.75	0.25	0.00	-0.248535	0.061523	0.924805	-2.520000	-7.070000	2.170000	520.00	-0.25	-0.01
1.14	2.25	1.25	2.00	1.50	0.25	0.00	0.75	0.25	0.75	0.75	0.75	0.50	0.00	0.75	1.25	0.00	-0.312012	0.042969	0.930176	-3.360000	-0.000000	0.420000	169.00	-0.06	0.01	11.25	7.00	7.75	6.50	2.00	1.00	1.00	0.25	0.75	0.75	0.75	0.75	0.25	0.75	0.50	0.00	-0.250488	0.057129	0.928223	-2.730000	-7.070000	2.100000	523.00	-0.25	-0.01
1.15	2.25	1.50	2.00	2.00	0.25	0.25	0.75	0.25	0.75	0.75	0.50	0.25	0.00	1.00	0.50	0.00	-0.319336	0.040527	0.930176	-3.500000	-0.560000	0.560000	169.00	-0.11	0.01	11.50	7.50	7.75	6.50	2.00	1.00	1.00	0.50	1.25	0.75	1.00	0.50	0.25	1.00	0.00	0.00	-0.253418	0.060547	0.937012	-2.730000	-6.790000	2.100000	541.00	-0.24	-0.01
1.16	2.50	1.50	2.50	1.00	0.25	0.00	0.75	0.50	0.75	0.75	0.50	0.25	0.00	0.50	0.75	0.00	-0.313477	0.041016	0.927246	-3.500000	-0.700000	0.490000	165.00	-0.11	0.02	11.25	7.25	7.50	6.50	1.75	0.75	1.00	0.25	0.75	0.75	1.00	0.75	0.00	0.50	0.00	0.25	-0.252441	0.060059	0.932129	-2.730000	-6.790000	2.170000	510.00	-0.26	-0.01
1.17	2.75	1.50	2.00	1.75	0.25	0.50	0.75	0.75	0.75	1.00	0.50	0.50	0.00	0.75	0.50	0.00	-0.311523	0.043457	0.929199	-3.640000	-1.120000	0.630000	188.00	-0.11	-0.02	11.50	7.50	7.50	6.50	1.75	1.00	1.00	0.50	1.00	1.00	0.75	0.75	0.00	0.75	0.25	0.00	-0.261719	0.058105	0.931641	-2.660000	-6.790000	2.170000	531.00	-0.25	-0.01
1.18	3.25	2.00	2.50	1.75	0.25	0.25	0.75	0.00	0.75	0.75	0.50	0.50	0.00	0.50	0.50	0.00	-0.309570	0.044922	0.930664	-3.780000	-1.540000	0.630000	184.00	-0.15	0.01	11.25	7.50	7.50	6.25	1.75	1.25	1.00	0.50	0.75	1.00	0.75	0.50	0.00	0.75	0.25	0.00	-0.255371	0.057617	0.928711	-2.520000	-6.790000	2.170000	521.00	-0.25	-0.02
1.19	3.00	1.50	2.25	1.75	0.25	0.00	0.75	0.25	0.75	0.50	0.50	0.25	0.00	0.75	0.75	0.00	-0.316406	0.042480	0.927734	-3.920000	-1.680000	0.490000	172.00	-0.13	0.02	11.50	7.50	7.50	6.75	1.75	1.25	0.75	0.25	1.25	0.75	0.75	0.50	0.00	0.75	0.25	0.00	-0.256836	0.058594	0.930664	-2.520000	-6.860000	2.100000	526.00	-0.25	-0.01
1.20	2.75	1.75	2.75	2.00	0.50	0.50	0.75	0.25	0.75	0.75	0.50	0.25	0.00	0.75	1.00	0.00	-0.303223	0.039062	0.923828	-3.990000	-1.960000	0.630000	198.00	-0.12	0.00	11.75	7.50	7.50	6.75	2.00	1.25	1.00	0.25	0.75	0.75	0.75	0.75	0.00	0.75	0.25	0.00	-0.251465	0.062988	0.933105	-2.590000	-7.070000	2.100000	533.00	-0.26	-0.02
1.21	3.50	2.00	2.50	2.00	0.25	0.00	0.75	0.00	0.75	0.75	0.50	0.25	0.00	0.50	0.25	0.00	-0.310547	0.035645	0.929688	-4.060000	-2.170000	0.630000	180.00	-0.18	0.02	11.25	7.25	7.50	6.75	1.75	1.00	1.00	0.50	0.50	0.75	0.75	0.25	0.25	0.75	0.00	0.00	-0.255371	0.057617	0.931641	-2.660000	-7.000000	2.240000	511.00	-0.26	-0.02
1.22	3.50	2.00	2.75	2.00	0.25	0.25	0.75	0.00	0.50	0.50	0.50	0.25	0.00	0.50	0.00	0.00	-0.309570	0.042969	0.928711	-4.130000	-2.240000	0.560000	177.00	-0.20	0.02	11.75	7.25	7.50	6.50	2.00	1.00	1.00	0.25	0.75	0.75	0.75	0.75	0.25	0.75	0.25	0.00	-0.254395	0.058594	0.932617	-2.660000	-7.070000	2.170000	526.00	-0.25	-0.01
1.23	4.00	2.50	3.00	2.25	0.25	0.00	0.75	0.00	0.75	0.75	0.25	0.25	0.00	0.75	1.00	0.00	-0.301758	0.041992	0.929199	-4.340000	-1.960000	0.560000	211.00	-0.17	0.02	11.50	7.50	7.50	6.50	1.75	1.00	1.00	0.25	1.00	0.75	1.00	0.50	0.00	0.75	0.25	0.00	-0.255859	0.062500	0.927734	-2.730000	-7.210000	2.170000	524.00	-0.25	-0.01
1.24	4.25	2.50	2.50	2.25	0.25	0.00	0.75	0.00	0.50	0.50	0.25	0.00	0.00	0.50	0.50	0.25	-0.308105	0.034180	0.931641	-4.410000	-2.100000	0.490000	190.00	-0.21	0.02	11.25	7.50	7.50	6.50	1.75	0.75	1.00	0.25	0.75	0.50	1.00	0.25	0.00	0.50	0.00	0.00	-0.255859	0.061035	0.929688	-2.940000	-7.210000	2.170000	501.00	-0.27	-0.01
